artist_name,track_name,track_id,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
Alessia Cara,Stone,6EPBzb67Z8GWxszHD6WoqF,0,0.77,0.447,-8.566,0.0341,0.312,4.72E-05,0.382,128.055
The Future Kingz,3 Vets,6t3sBdc5SbMlk5AyGvMei2,70,0.92,0.595,-6.698,0.248,0.172,0,0.908,145.003
MAX,Where Am I At,6QMgSasUZYyVzaAvc7BYLZ,63,0.415,0.695,-5.821,0.162,0.23,1.93E-06,0.193,172.299
Niall Horan,"No Judgement - Recorded at Air Studios, London",2kdG7Kwr2wNk1o7beJZits,49,0.697,0.687,-4.987,0.0327,0.0166,2.52E-05,0.92,99.545
Sam Hunt,Hard To Forget - Radio Edit,6ITrZx7zVGgrADDD1lksjw,0,0.694,0.715,-5.39,0.0461,0.191,0,0.757,130.085
Selena Gomez,A Sweeter Place (feat. Kid Cudi),4bb94wZVF1cX66vQjNeJTX,70,0.583,0.777,-6.991,0.185,0.109,0.000509,0.31,190.054
Luke Bryan,Born Here Live Here Die Here,24TigVMgym0xm5pnyH8i2i,65,0.51,0.74,-5.741,0.0392,0.0684,5.06E-06,0.326,132.213
Niall Horan,No Judgement - Acoustic,6HYhDjnr3DdbiNXlFCTnHG,44,0.516,0.487,-4.539,0.0367,0.808,0,0.702,119.888
Key Glock,Word on the Streets,3jhStgnHgwPGaSyhdHuT1Z,64,0.886,0.646,-7.288,0.328,0.0266,3.76E-05,0.798,148.119
Selena Gomez,People You Know,63mdJr3NMY3wReOkNE6c6W,71,0.695,0.62,-8.082,0.0521,0.0881,5.43E-05,0.62,150.032
Cheat Codes,"No Service In The Hills (feat. Trippie Redd, Blackbear, PRINCE$$ ROSIE)",0CmoisdB4maBgLV5MajnL4,67,0.542,0.739,-4.857,0.0395,0.00445,0,0.338,156.074
Becky Hill,Losing,1L7lPrFbj33FhpJnImLG6R,0,0.404,0.913,-6.212,0.264,0.00055,2.44E-06,0.356,213.91
Pop Smoke,Christopher Walking,2IT0T0EqPaUxasjl2o8J2G,68,0.773,0.744,-5.108,0.244,0.0114,0,0.764,141.004
Jessie Reyez,LOVE IN THE DARK,6WrHKidpEVkYKX3vSQhBgL,70,0.511,0.333,-8.176,0.0266,0.801,6.06E-05,0.265,101.732
Little Big Town,Next To You,4drTFbY9KJIvllrqVcJvLi,65,0.53,0.394,-8.152,0.0276,0.756,1.48E-05,0.194,135.981
Eminem,Alfred - Outro,1WAwILvz37MkmZfmGnEXfg,70,0.476,0.237,-14.514,0.0486,0.177,0,0.0387,106.972
Alan Walker,"Alone, Pt. II - Toby Romeo Remix",3sbDomF1E8VXhAzw3vHWcJ,61,0.746,0.856,-4.961,0.209,0.373,0,0.314,119.049
Sebastian Yatra,TBT,4s45VgkknMFkdiGoUcjxQU,79,0.794,0.855,-1.959,0.0466,0.0362,0,0.639,91.963
Grimes,You'll miss me when I'm not around,5CCI3yvULsQRQacPgQ1NCO,67,0.606,0.857,-2.915,0.0301,0.344,0.000902,0.825,98.057
2 Chainz,Dead Man Walking (feat. Future),35Ycb1cMPK6tyNMsTepijg,66,0.848,0.717,-5.401,0.14,0.0413,0,0.572,150.067
Ant Saunders,Yellow Hearts (feat. Audrey Mika),3oVGjguICRU4UVS1ZPwH2D,67,0.816,0.401,-8.041,0.22,0.464,0,0.678,129.041
Lennon Stella,Golf On TV feat. JP Saxe,5xROgo35i9a9IbQgN56Clz,69,0.565,0.548,-8.376,0.18,0.4,0,0.159,104.892
Selena Gomez,Cut You Off,4OtHGdb0KqEbaWb6edUnR9,69,0.855,0.294,-8.676,0.286,0.3,9.22E-05,0.842,139.745
Kelsea Ballerini,la,3KGqDJ2UAvdE8prNhwh3NK,44,0.632,0.53,-6.675,0.0465,0.228,0,0.369,80.127
NCT 127,Kick It,1ayaOin9hxCtyhg4UsBTpg,67,0.681,0.847,-2.462,0.0869,0.0306,0,0.507,167.031
Kelsea Ballerini,club,42e3Qgls5XSenPz4zhth35,44,0.498,0.717,-6.83,0.0392,0.0259,0,0.551,168.132
Natti Natasha,Despacio,203uubEQA07to1kbro35qQ,76,0.782,0.644,-3.929,0.0809,0.585,0,0.695,93.013
Alejandro Fernandez,Sé Que Te Duele,09kL55tBHtZLDQ7VFoqWlE,0,0.69,0.875,-4.282,0.0746,0.219,0,0.793,94.963
All Time Low,Some Kind Of Disaster,0aZfKmSAMSZweDTNKd9UPo,67,0.55,0.837,-5.411,0.044,0.0104,0,0.637,89.821
Denzel Curry,Lay_Up.m4a,1HqoCOBHlnI9Snfk36jiTZ,66,0.742,0.733,-6.395,0.35,0.0951,0,0.736,147.774
Quinn XCII,Two 10s,1yaWRS9r2woTNmJpCKd5l9,64,0.785,0.412,-8.121,0.25,0.696,1.45E-05,0.513,143.099
Alan Walker,"Alone, Pt. II - Mio Remix",5rCsmFXTCRApbq2btnL0bJ,45,0.567,0.766,-3.266,0.0811,0.291,0,0.437,87.933
Galantis,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],1mMvahhW2Oz9waG8UTQnI4,70,0.579,0.804,-4.618,0.028,0.0304,0.00359,0.137,126.007
Alan Walker,"Alone, Pt. II - Alex Skrindo & Sebastian Wibe Remix",4YSAshPqdkQfnDujTttkeD,41,0.467,0.808,-7.25,0.0582,0.00466,0.00119,0.0863,125.902
Alan Walker,"Alone, Pt. II - NIVIRO Remix",6BOkILtNYfNOeWvvP8vc2X,41,0.506,0.754,-8.517,0.299,0.0258,0.000276,0.169,127.959
Alan Walker,"Alone, Pt. II - Rugged Remix",7qDv2ln9WwsN5Is34EGBzA,41,0.713,0.602,-5.515,0.0792,0.177,0,0.831,140.04
Yung Pinch,Beach Ballin' (feat. blackbear),0W9E3s2G4szLUwXsE17x5E,66,0.689,0.586,-6.522,0.141,0.0643,0,0.49,160.037
Moneybagg Yo,Speak 4 Em,6BfJ1k7cPUqq7k9QsMBb19,62,0.923,0.69,-6.457,0.317,0.012,4.16E-06,0.749,137.101
R3HAB,Wrong Move - Acoustic,08f3pGhJCEGSu3pZuGCONU,59,0.594,0.335,-10.43,0.0342,0.656,0,0.247,117.092
Piso 21,Dulcecitos (feat. Zion & Lennox),3UZ8b8lAZiaqqH6ggZqxCR,76,0.869,0.781,-3.082,0.178,0.45,0.000163,0.618,97.957
Pop Smoke,Like Me (with PnB Rock),7knEYd7b0UcbjgChHX7QBq,66,0.61,0.61,-5.981,0.406,0.399,0,0.555,120.47
Olivia O'Brien,Josslyn,0UhKDHeZw2kHOz9HiRNFBH,65,0.331,0.769,-4.5,0.166,0.0121,0,0.376,83.061
Key Glock,Look At They Face,5Otd4NFsyhjFKLkYgivIY8,63,0.852,0.656,-6.737,0.377,0.000881,0,0.838,168.002
Luis Fonsi,No Me Doy Por Vencido,0wlLZlcJmbHLNOwoCIBTws,0,0.329,0.557,-8.75,0.0716,0.345,0,0.447,173.051
Luis Fonsi,Llegaste Tú,46qe7gq4uIJQJupyBI2Jqo,0,0.756,0.527,-6.758,0.0402,0.796,0,0.512,119.965
Tainy,MERA (with Dalex & Álvaro Díaz),3mr13zNWprAzYYY0RinBCp,73,0.539,0.685,-7.26,0.126,0.0115,4.82E-06,0.298,194.114
Yung Gravy,Off The Goop,7mkwOQWC3nFMSONA8ajViu,65,0.754,0.548,-8.441,0.415,0.127,0,0.538,170.055
Carly Pearce,Finish Your Sentences,2rhnO6nvKeuC8nSReRCXm2,63,0.573,0.654,-4.697,0.0323,0.173,0,0.582,124.111
Benny Soliven,Put You On,6mmPUgWwHoCgXlw6OI2gjt,62,0.779,0.695,-6.289,0.0871,0.154,9.28E-05,0.397,100.029
Christina Aguilera,"Loyal Brave True - From ""Mulan""",3gy8PSkBSyvPyWZazgQn0F,60,0.59,0.388,-9.288,0.033,0.603,0,0.506,142.961
Moneybagg Yo,Federal Fed (feat. Future),7hpCaD1ILnO9GoMQvj5oWI,62,0.796,0.644,-5.945,0.175,0.00881,0,0.242,138.04
John Legend,Conversations in the Dark - John Legend vs. David Guetta,20d27F17AZOxTJOEHAVK2Y,70,0.572,0.742,-4.589,0.0347,0.245,0,0.376,127.19
Younha,WINTER FLOWER(Feat.RM),4Eefey3uN90Abhbr47zKmC,72,0.564,0.796,-3.698,0.0737,0.118,0,0.241,95.946
REASON,Show Stop,779bZ6dEbYnVU7gMmEtgFP,64,0.76,0.674,-6.392,0.0402,0.0546,0.0026,0.461,129.944
Matheus & Kauan,A Rosa E O Beija Flor - Live,0kQKcJHzmv4P9EeRQFFV41,6,0.499,0.91,-2.873,0.106,0.606,0,0.547,165.744
Matheus & Kauan,O Nosso Santo Bateu - Na Praia / Ao Vivo,5Y8jJynBBV7uREViFHNwOl,5,0.479,0.736,-4.581,0.127,0.22,0,0.405,141.89
Matheus & Kauan,Mágica - Ao Vivo,0r3hAFToa71WzSOU61h4ds,0,0.568,0.698,-5.438,0.0727,0.629,0,0.534,121.663
Matheus & Kauan,Tô Com Moral No Céu! - Ao Vivo,1sZptvdTvq9vRgudAvTzg4,0,0.343,0.802,-3.768,0.119,0.502,0,0.731,80.254
Anne-Marie,Birthday (Don Diablo Remix),2ma9sb3dD3JO1zfQFKFHlK,55,0.649,0.935,-3.157,0.122,0.0908,0,0.661,123.961
Matheus & Kauan,Ao Vivo E A Cores,3LTRmzvPUs9MTEJZXnmSge,0,0.661,0.526,-6.018,0.0347,0.0103,0,0.43,134.981
Louis The Child,Don't Mind,3CLPi4sGroGACxMrzzHUi0,64,0.803,0.857,-3.506,0.0986,0.136,3.70E-06,0.598,123.031
Whethan,Upside Down (feat. Grouplove),5SRbCgZtJwjql6ITCrRmeV,61,0.51,0.75,-5.956,0.0785,0.00962,0.0016,0.343,164.98
Big Havi,9 Times Out Of 10 (feat. Lil Baby),6WsC3pIrnLybHoLR5IGSkE,65,0.782,0.604,-4.45,0.25,0.542,0,0.255,149.068
Russ,NEED A MINUTE,7o4uJWYedySmbObBamfW9E,66,0.777,0.541,-6.433,0.168,0.0433,0,0.167,81.946
Charlotte Lawrence,Joke's On You,2D0FX6WiP1GKGL3yCdXxs7,70,0.476,0.652,-4.546,0.104,0.23,0,0.47,190.118
Fetty Wap,Reasons,0hgMdo7KaYJwGGmigSrF4b,64,0.75,0.843,-4.282,0.2,0.172,0,0.885,149.023
Disturbed,Hold on to Memories,063l7zGPa1mOOirw9pqbrC,48,0.555,0.64,-5.436,0.0252,0.00696,0,0.485,149.924
X Ambassadors,"Great Unknown - From The Motion Picture “The Call Of The Wild""",4u2uQ7G1nzZJ7yHA6Dzg7z,68,0.579,0.832,-5.635,0.0535,0.119,4.31E-06,0.337,95.094
Natanael Cano,Seca Tus Lagrimas,54JxxJ2KW8nCeb6ZnroLA0,67,0.66,0.722,-6.489,0.0341,0.128,0,0.6,92.605
Disturbed,Hold on to Memories - Live,3WzLr3r2b1DnBeg4IJhpfj,47,0.21,0.776,-5.775,0.0366,0.116,0,0.262,150.008
T.R.U.,Virgil Discount,5jiJXFYMQpBfPr4N1Z46oI,64,0.895,0.735,-5.331,0.291,0.402,0.00927,0.668,118.036
Chief Keef,Ignorant,3VCUet8HXqHIrIr8elCPkJ,44,0.743,0.712,-9.092,0.204,0.161,0,0.802,139.996
Olivier Mournier,Pour tous les cœurs du monde,54UQ3Jzm53YkAHpj3BGOQa,69,0.258,0.0356,-23.568,0.0408,0.995,0.904,0.282,68.714
Lauren Alaina,Somebody Else's Problem,2o8vIFp0DcTPkqy1xWFgF2,46,0.685,0.717,-6.108,0.0285,0.152,0,0.902,87.981
Denzel Curry,Pyro (leak 2019),4hgS8ANdhHy2G7XtyVqLDw,65,0.701,0.736,-5.178,0.369,0.195,0,0.919,86.426
Mabel,Boyfriend,7mtxlSJQej3cCBXySgEjlY,75,0.799,0.847,-3.022,0.0541,0.0597,0,0.67,99.991
ATEEZ,Answer,3IdPtyJHB1WVPM4eCiCAKM,71,0.565,0.903,-1.918,0.05,0.0746,0,0.538,97.967
Avenged Sevenfold,Critical Acclaim - Live,1YQwSXwOyiHsDhuHK4qwef,39,0.422,0.955,-7.368,0.133,6.86E-05,6.87E-05,0.112,137.998
Avenged Sevenfold,Second Heartbeat - Live,1OCJTJmvLswgUFmWGyAfMB,39,0.338,0.978,-7.411,0.0946,1.50E-05,0.0103,0.117,96.838
Yella Beezy,Keep It In The Streets,3ZLik8p5hVdpmYK7PeGlnp,64,0.695,0.351,-15.479,0.497,0.487,0,0.684,75.02
ITZY,WANNABE,6tCssnvTUREcperDOUTqvA,73,0.809,0.911,-4.41,0.0617,0.00795,0.000179,0.64,122.035
Avenged Sevenfold,Afterlife - Live,4A8maWsDAZ51QngVy9tU4S,39,0.469,0.933,-8.278,0.119,6.14E-05,4.66E-05,0.23,110.03
Chief Keef,OFF WIT HIS HEAD,5MIXDAzUQkSr5OMB2Fy8RC,41,0.809,0.228,-19.75,0.626,0.0902,0,0.336,138.046
Chief Keef,Don't Wanna Be U,6nOzKbHqYMiaAozQSXd3ZG,41,0.539,0.517,-5.809,0.0554,0.0224,0,0.178,130.198
Juanes,Mala Gente,6tRZt8RhXrBcmj8BEMhVdw,0,0.669,0.848,-3.035,0.0471,0.0916,0,0.923,95.013
Juanes,Para Tu Amor,73xLL9XzspUKlBNWP6pJHq,0,0.608,0.502,-7.561,0.0243,0.42,0,0.527,94.993
Chief Keef,Crazy,0FztCNLgcztn8367WVmYQU,41,0.384,0.636,-7.371,0.0862,0.0809,0,0.175,134.863
Brent Faiyaz,Skyline,7Jayh7T1793wFTGOWD4BNw,63,0.339,0.329,-11.323,0.121,0.803,0.000383,0.0622,87.362
Chief Keef,4ever,1qge6WjUL6pvi3NRvgQoIV,40,0.496,0.811,-5.922,0.131,0.247,0,0.518,129.945
$NOT,PRESSURE,64Z06MpbtmhbOWFCyF2wCh,58,0.752,0.64,-7.638,0.185,0.0475,0,0.636,120.954
Selena Gomez,Kinda Crazy,59iGOjPSOcPLGl3vqEStUp,69,0.691,0.446,-10.304,0.0472,0.484,0.00495,0.534,93.03
Chief Keef,CUSSIN,6Jz5DCSmnBusD2p8NWfeUf,39,0.683,0.476,-9.755,0.197,0.0833,0,0.326,136.031
Denzel Curry,So.Incredible.pkg,10qp2g1jvHn79HiDUsaAb1,65,0.599,0.851,-6.279,0.45,0.203,0,0.787,87.285
Lauren Alaina,Ladies In The '90s,0pzZRSK8ghfbNG1DGSjQc7,43,0.644,0.882,-3.146,0.0643,0.0414,0,0.55,99.861
Lauren Alaina,The Other Side,0u47RBjcX1Vz1Cj65ciJY6,42,0.5,0.672,-4.755,0.031,0.207,0,0.187,75.067
Chief Keef,In It,3ySjLi54DlYdMH7AV0nLC7,39,0.623,0.486,-9.822,0.0387,0.00496,0,0.157,121.015
Chief Keef,Tomorrow,0SUaj25Ps418xlIkthG7SG,39,0.552,0.63,-5.639,0.0996,0.151,0,0.493,129.261
Chief Keef,Raw,7u5a6IVd4uHNzTcXVMEYRA,38,0.582,0.759,-3.743,0.088,0.534,0,0.277,129.947
Chief Keef,NASCAR,4Jpi8V2CQdQjzpni8DbfYU,38,0.76,0.905,-4.535,0.103,0.133,0,0.643,116.083
Robin Schulz,In Your Eyes (feat. Alida),61ZM92T2zaXIVsqncThQzC,83,0.57,0.672,-5.89,0.0723,0.177,0,0.448,120.019
Quando Rondo,Groupie Bitches,2PSQlpJ1bVal5astIfM9oH,39,0.726,0.616,-9.074,0.363,0.11,0,0.823,161.983
Reik,Si Me Dices Que Sí,56Ta1O7Jxxpjnc6cWdDKUo,77,0.574,0.634,-5.979,0.333,0.00473,0,0.214,183.871
Ava Max,Salt,1Aw1XAceFHTb0rNpeoAcBl,0,0.693,0.835,-3.242,0.0623,0.131,0,0.743,128.052
Ava Max,Kings & Queens,76nqCfJOcFFWBJN32PAksn,0,0.638,0.688,-4.056,0.0407,0.00775,0,0.434,129.856
Stunna 4 Vegas,R & BEEF,0eqrOa61aj6sLzs7xWoyhU,62,0.775,0.8,-6.509,0.375,0.121,0,0.686,137.08
The Notorious B.I.G.,One More Chance - Hip Hop Radio Edit,06o5sh1m0l9bL7XXdBM7OY,0,0.893,0.856,-3.824,0.214,0.618,0,0.73,90.946
The Notorious B.I.G.,Hypnotize,08Wt91MhxPZOhvMqTFxjEr,0,0.901,0.697,-3.439,0.28,0.145,0,0.67,93.941
The Notorious B.I.G.,One More Chance,0eofvmlyM7MciDl4JTPHXh,0,0.918,0.815,-6.17,0.178,0.6,3.03E-06,0.751,90.921
The Notorious B.I.G.,Juicy,1W8W05CKV4K3OBky6Uhgib,0,0.889,0.818,-4.639,0.253,0.473,0,0.777,96.063
The Notorious B.I.G.,Everyday Struggle,3HQQxFC0uRtxcu1twhX0aH,0,0.93,0.711,-5.285,0.275,0.166,1.61E-05,0.482,96.052
The Notorious B.I.G.,Big Poppa,3tvQfgOy3gr2Y3Zk1iG3Qq,0,0.765,0.671,-5.249,0.278,0.344,0,0.798,84.5
The Notorious B.I.G.,Juicy - Remix,4cABhjVlL6IMxMRvlFJVAY,0,0.845,0.707,-5.186,0.238,0.131,0.00374,0.662,95.592
The Notorious B.I.G.,Long Kiss Goodnight,5Pn8dOgXzBzbRAH68YyoWs,0,0.479,0.892,-4.952,0.428,0.0962,0,0.348,171.397
Gracie Abrams,21,2D2lazsae9o1UoVPUAdxyT,68,0.756,0.673,-6.336,0.0899,0.516,0,0.402,125.055
Cash Cash,I Found You,3wYOGJYD31sLRmBgCvWxa4,65,0.646,0.761,-2.557,0.0385,0.0714,0,0.472,129.916
Brent Faiyaz,Lost Kids Get Money,47y5boKoOnJoSpBpPEZvhz,63,0.733,0.613,-6.366,0.0562,0.086,0.00122,0.577,150.516
X Ambassadors,Everything Sounds Like A Love Song,0TPsp6jaQHOcgL8bYUt4AT,48,0.553,0.442,-4.381,0.0296,0.531,0,0.384,127.968
Trippie Redd,Amazinggg,1FuhzmVcZLhBndet14H7yb,63,0.763,0.644,-5.562,0.0771,0.0514,0,0.559,134.003
Jack Johnson,Good People,4KYw6eDEYypq5X9D9tBwAY,0,0.819,0.592,-6.022,0.0287,0.221,2.93E-05,0.907,88.002
Jack Johnson,"Sitting, Waiting, Wishing",52OqATr9YiRbTH5pi7qpTc,0,0.767,0.549,-6.617,0.0273,0.282,4.75E-05,0.6,105.022
Tove Lo,Bikini Porn,2jUoKSWTHduXxUL3JomwhB,70,0.919,0.687,-5.793,0.0774,0.0839,1.10E-05,0.675,100.997
Alesso,One Last Time,17kleFbwU5STT8AiR1EXOT,63,0.566,0.909,-7.281,0.054,0.004,0.0932,0.382,127.037
Kash Doll,Wake Up,6HO4wU2ZpT6itf5y7lt1Ol,60,0.88,0.464,-7.213,0.392,0.00454,0.000695,0.624,153.871
Elevation Worship,Graves Into Gardens (Live) (feat. Brandon Lake),0pNizrRmvu5S16fH6ccm0v,0,0.286,0.769,-6.353,0.0539,0.00345,0,0.128,139.442
Natanael Cano,No Soy Lo Que Piensas,6YviOFfwGAS5ZFLaWiVXNo,64,0.803,0.578,-6.444,0.0316,0.312,2.27E-06,0.584,95.083
Olivia Belli,Silent Dusk,0IjOLaGtgjYKC5MOxEhEel,67,0.319,0.0303,-30.382,0.0396,0.995,0.909,0.067,144.044
Trippie Redd,Even Steven,5E6ybeNLuVedmvD6WVMKY7,62,0.675,0.477,-4.856,0.28,0.049,0,0.193,162.972
Musical Steeze,Hear Me Out,5Izb6gQ8GRvZdPReLcBtxL,61,0.835,0.636,-3.925,0.259,0.44,0,0.469,123.016
Ludovico Einaudi,Uno,2hM7bGH1D8GqMXbK5JwYEp,3,0.313,0.00461,-32.159,0.0406,0.995,0.913,0.0377,179.149
Ludovico Einaudi,Nuvole Nere,134Vh6CCWrTP5Y56FGVlGK,1,0.124,0.0656,-22.675,0.0573,0.967,0.928,0.0389,100.733
Chelsea Cutler,I Was In Heaven,5lvGoKl7dbjEXIi1E0tfL8,65,0.329,0.307,-10.628,0.0296,0.783,1.67E-05,0.179,79.278
Denzel Curry,Track07,17Xxp5dtS4GmdGjNZNb5Gk,64,0.609,0.623,-7.865,0.089,0.00856,0.0514,0.369,93.929
T3R Elemento,Jalo y Exhalo,5STfIC4lCW6Q3jYbr6L77n,57,0.683,0.651,-5.699,0.0291,0.502,0,0.462,94.576
Asking Alexandria,They Don't Want What We Want (And They Don't Care),4mRjkI6oIwbSCACGICcZKr,65,0.557,0.902,-4.521,0.045,0.000282,0.00246,0.571,160.073
Russ,I THOUGHT YOU GOT ME (feat. Benny The Butcher),73LgPgGhYMHNavdtZ7gW9e,64,0.703,0.36,-8.527,0.234,0.338,0,0.578,90.027
San Holo,Honest,1k3J7o5b0tDUzbllLycVUJ,64,0.45,0.771,-4.588,0.106,0.433,0,0.41,150.024
Chris Renzema,Springtime,3u3wIwedK7lT55qBqZ1M1s,62,0.292,0.355,-7.225,0.0294,0.541,0,0.158,71.041
Natanael Cano,El Capitan,5dxoI7r19Bwb6U57iTnpxk,64,0.749,0.758,-6.492,0.0634,0.159,0,0.742,112.428
Pearl Jam,Dance Of The Clairvoyants,3Y1q37A7ecFEdR5IAMWodA,69,0.741,0.711,-7.744,0.0416,0.0122,0.000696,0.649,113.971
Rebecca Leonard,Incandescence,4FpFfqoAlmkykj4E7nIhsZ,67,0.332,0.0535,-23.353,0.0676,0.993,0.947,0.185,52.158
Meek Mill,Uptown II (feat. Farruko),5e5udqXLbBhKIjakhZQbt6,66,0.775,0.794,-3.875,0.0539,0.00621,0,0.25,99.04
tobi lou,hot tub DREAM Machine,1SWg0LGSxwbD3pyLfW0z5H,60,0.677,0.526,-8.245,0.0361,0.264,2.77E-06,0.467,140.082
Dance Gavin Dance,Strawberry's Wake,6U9ZO3dHvGQjTzjVWN4ypI,0,0.604,0.955,-4.187,0.0754,0.0281,0,0.556,130.025
Adelmar Borrego,"Twinkle, Twinkle, Little Star",147gCksvDRmjG1pO51ZCcf,65,0.443,0.0248,-25.351,0.0622,0.996,0.967,0.52,68.123
Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",2fC30Rt5tFa6FA2jNb4fiz,39,0.326,0.33,-12.967,0.0406,0.871,0.749,0.293,118.668
Carly Rae Jepsen,Let's Be Friends,6tcjcJFRSdkIlThUUP39mJ,63,0.842,0.639,-5.595,0.0594,0.292,0.000101,0.904,134.978
Nea,Some Say - Felix Jaehn Remix,7C1trmcQQ5n5RNy4l6ziCv,76,0.682,0.7,-5.591,0.0397,0.406,0,0.637,120.03
Pop Smoke,Dior - Bonus,6BKMS3GOCJRCO3l4TlqJrF,62,0.742,0.798,-5.932,0.309,0.206,0.000489,0.682,142.004
Melim,Ouvi Dizer,0CNwq5kKPVCh5x9PRQm9QR,0,0.654,0.613,-7.667,0.0541,0.0778,0,0.706,81.059
Doja Cat,Say So (Jax Jones Midnight Snack Remix),7qrO2oI0A9DW6wQPjSADxx,63,0.798,0.51,-10.074,0.064,0.448,0.00312,0.401,121.923
